order_date,order_number,order_warehouse_id,store_id,order_status,item_id,amount_per_unit,ordered_quantity,item_discount,expected_delivery_date
20/02/2023,23051538796,14,HZ1kJk0NnaMJsWMcDsiv4,CANCELLED,P257871141634343909,8500,147,5880,21/02/2023
28/02/2023,23059275537,2,26dLcyNBGDHIWfT0hCmEn8,CLOSED,P912387258145626778,4800,1,0,01/03/2023
11/02/2023,23042900774,12,4G9NhLqGksUpJZP25D1Enw,CLOSED,P411356364996092377,2655,2,0,12/02/2023
13/02/2023,23044710494,16,4Dw7RNdhPrtd9Mq5juvoPK,CLOSED,P708349718485479760,5360,1,0,14/02/2023
06/02/2023,23037218361,4,772mf2qzuBAgy5ESXotV1n,CLOSED,P193053596797216954,1200,5,0,07/02/2023
13/02/2023,23044246094,2,5z7wbggppXyzurDBBPxC3h,INVALID,P193053596797216954,1150,5,0,14/02/2023
28/02/2023,23059756856,12,1Vt65JEQOVICsROpQLVCOZ,CANCELLED,P411356364996092377,4827,7,0,01/03/2023
08/02/2023,23039318062,2,6lMyInvHqnHCaiV1z7zaWR,CLOSED,P193053596797216954,1150,9,0,09/02/2023
08/02/2023,23039318062,2,6lMyInvHqnHCaiV1z7zaWR,CLOSED,P411356364996092377,2700,1,0,09/02/2023
03/02/2023,23034430055,2,51kIETOTnwPu1nFGBYqZDs,CLOSED,P411356364996092377,2490,3,0,04/02/2023
02/02/2023,23033663864,2,4.35E+12,CLOSED,P708349718485479760,5100,1,0,03/02/2023
03/02/2023,23034248952,9,1Ut7Rpp8uhCYXZkcK3dvq6,CANCELLED,P749114612674404368,125,2,0,04/02/2023
11/02/2023,23042733377,9,250LfLa1NMXvX1m5tY3rgq,CLOSED,P738509102979000200,113,3,0,12/02/2023
15/02/2023,23046478443,2,4LoV7fKJRyA0vbZ3l3MhED,CLOSED,P545933417200972498,81.58,10,0,16/02/2023
15/02/2023,23046478443,2,4LoV7fKJRyA0vbZ3l3MhED,CLOSED,P118874075791402016,80,3,0,16/02/2023
21/02/2023,23052585663,2,3K4zv5n4HTkRDJK4zQgtI,CLOSED,P193053596797216954,2118,2,0,22/02/2023
26/02/2023,23057510629,9,sEfVGxwuY3SPsBFkc62v5,CLOSED,P859764131378338795,5420,1,0,27/02/2023
22/02/2023,23053916267,2,5H56oCW8WOEwdD66mhn9dy,CLOSED,P214340988230593697,6700,1,0,23/02/2023
08/02/2023,23039384697,2,1uxMqsem38ZEPvVcVyj6Zf,CLOSED,P857546560283865320,100,12,180,09/02/2023
08/02/2023,23039384697,2,1uxMqsem38ZEPvVcVyj6Zf,CLOSED,P084684727861655915,86,6,6,09/02/2023
08/02/2023,23039384697,2,1uxMqsem38ZEPvVcVyj6Zf,CLOSED,P399140383807311813,159,3,0,09/02/2023
16/02/2023,23047316920,3,5eqYSGSiqluleoZozNg2a5,CLOSED,P853590943874293593,2280,1,0,17/02/2023
16/02/2023,23047316920,3,5eqYSGSiqluleoZozNg2a5,CLOSED,P672608378904630193,6250,1,0,17/02/2023
27/02/2023,23058581255,3,7SIi9U4QbwaUaH3rHAhdyg,CLOSED,P5914112458908,760,1,0,28/02/2023
27/02/2023,23058581255,3,7SIi9U4QbwaUaH3rHAhdyg,CLOSED,P890674722694034056,570,1,0,28/02/2023
27/02/2023,23058581255,3,7SIi9U4QbwaUaH3rHAhdyg,CLOSED,P5631860572316,270,1,2,28/02/2023
27/02/2023,23058581255,3,7SIi9U4QbwaUaH3rHAhdyg,CLOSED,P591377572646263253,117,1,1,28/02/2023
09/02/2023,23040031050,3,4fNdTDgufNTdbfhTQhZtiq,CANCELLED,P512510491319680718,2604,1,10,10/02/2023
10/02/2023,23041594726,3,7Kz3sFt9bDfO0099P7qbgf,CLOSED,P037963480594898300,250,1,0,11/02/2023
10/02/2023,23041594726,3,7Kz3sFt9bDfO0099P7qbgf,CLOSED,P133978018509407084,184,2,12,11/02/2023
10/02/2023,23041594726,3,7Kz3sFt9bDfO0099P7qbgf,CLOSED,P5532070641820,99,24,0,11/02/2023
25/02/2023,23056550813,3,nyU5FVxDVGEM5FYZUXSFm,CLOSED,P853590943874293593,2100,1,0,27/02/2023
08/02/2023,23039176715,3,nD3MXIqQwovNURLJCO1Kt,CLOSED,P515035393486259426,403,1,0,09/02/2023
08/02/2023,23039176715,3,nD3MXIqQwovNURLJCO1Kt,CLOSED,P853590943874293593,2210,1,0,09/02/2023
08/02/2023,23039176715,3,nD3MXIqQwovNURLJCO1Kt,CLOSED,P5904807297180,56,5,0,09/02/2023
08/02/2023,23039176715,3,nD3MXIqQwovNURLJCO1Kt,CLOSED,P5631860572316,270,2,4,09/02/2023
21/02/2023,23052460822,3,2kAexTZ89Aiid0WslAuQew,CLOSED,P5631860572316,270,2,4,22/02/2023
03/02/2023,23034025513,3,4.05E+12,CLOSED,P846858275604111430,5100,1,0,04/02/2023
07/02/2023,23038747505,8,1yv3pX68lAaZZD8fSjpr1C,CLOSED,P512510491319680718,2605,1,6,08/02/2023
07/02/2023,23038747505,8,1yv3pX68lAaZZD8fSjpr1C,CLOSED,P930457491000197716,61,1,1,08/02/2023
13/02/2023,23044475256,21,4L4g9NQ0fYjyLfPfquD5dq,CLOSED,P282932566254922309,113,2,0,14/02/2023
28/02/2023,23059903503,3,IcT4Gmba634sTRRQso426,CLOSED,P755727505522491166,2350,1,0,01/03/2023
10/02/2023,23041498585,3,5dntEPipNBFBUdllTO6MnY,CLOSED,P5665770111132,1589,1,0,11/02/2023
16/02/2023,23047033909,21,3VHpahjLQlfuugY770c7uO,CLOSED,P5902646345884,1300,1,0,18/02/2023
03/02/2023,23034435771,3,ADLltWKT4tgq1a0NBY6KX,CLOSED,P512510491319680718,2580,1,35,04/02/2023
21/02/2023,23052019945,3,4MNdAurVGyZNHvJcrvFtPX,CLOSED,P5889758003356,4120,2,30,22/02/2023
22/02/2023,23053273581,3,4L1QqQSH0fLX4qVQVLMoKn,CLOSED,P129523205469546848,1543,2,20,23/02/2023
22/02/2023,23053273581,3,4L1QqQSH0fLX4qVQVLMoKn,CLOSED,P171696242851799512,141,12,36,23/02/2023
22/02/2023,23053273581,3,4L1QqQSH0fLX4qVQVLMoKn,CLOSED,P389807971632843690,830,1,0,23/02/2023
20/02/2023,23051402092,3,695v9UhWAsjSYpIrj4txy4,CLOSED,P858805852380183420,2950,2,0,21/02/2023
28/02/2023,23059525460,3,5XSLL0peclGhYW4bMskM53,CLOSED,P5271677927580,8910,4,0,02/03/2023
28/02/2023,23059525460,3,5XSLL0peclGhYW4bMskM53,CLOSED,P5271669997724,6755,4,0,02/03/2023
19/02/2023,23050283551,8,1kHXOOweiADz8NnCkjaD9k,CLOSED,P5904807297180,56,1,0,20/02/2023
16/02/2023,23047274654,3,9Pp1wHch3IxwcvTVOry5K,CLOSED,P846858275604111430,5450,1,0,17/02/2023
23/02/2023,23054182259,3,1CRmeAmSPDvvb6i3mtSmrJ,CLOSED,P257186224944449712,5305,1,0,24/02/2023
05/02/2023,23036030544,8,5BaLjA2pWhb9hyRUj74iiV,CLOSED,P195930143220731573,119,4,0,06/02/2023
06/02/2023,23037829254,2,5RYA7gvDjPLHQ614H6lLr7,CLOSED,P5665770111132,1610,1,15,08/02/2023
06/02/2023,23037829254,2,5RYA7gvDjPLHQ614H6lLr7,CLOSED,P5646495219868,677,3,0,08/02/2023
06/02/2023,23037829254,2,5RYA7gvDjPLHQ614H6lLr7,CLOSED,P5646495711388,710,1,30,08/02/2023
06/02/2023,23037829254,2,5RYA7gvDjPLHQ614H6lLr7,CLOSED,P389807971632843690,795,1,0,08/02/2023
19/02/2023,23050419492,9,25mSYOimh1wILS4NEm6plB,CLOSED,P5904807297180,56,3,0,20/02/2023
19/02/2023,23050419492,9,25mSYOimh1wILS4NEm6plB,CLOSED,P061177277370080372,77,1,0,20/02/2023
19/02/2023,23050419492,9,25mSYOimh1wILS4NEm6plB,CLOSED,P5631860572316,270,1,0,20/02/2023
19/02/2023,23050419492,9,25mSYOimh1wILS4NEm6plB,CLOSED,P545725108846850764,83,3,0,20/02/2023
14/02/2023,23045786374,5,3YZdAstIshcwBOPNmrAUyx,CLOSED,P257186224944449712,5462,1,0,15/02/2023
16/02/2023,23047486948,3,4EEnrZYqr0AFbGyMwTBLce,CLOSED,P883659405453996079,148,4,0,17/02/2023
16/02/2023,23047486948,3,4EEnrZYqr0AFbGyMwTBLce,CLOSED,P177962013037399612,90,2,0,17/02/2023
13/02/2023,23044300688,5,6VaMFhwKdpJPffGri6J4uY,CLOSED,P705664196252573207,6791,4,0,14/02/2023
20/02/2023,23051865418,8,2XlswTiUuEpMyXz3MIkh41,CLOSED,P579015212615131206,765,1,0,21/02/2023
21/02/2023,23052431368,3,5hwUCzJMCiETA8Tviq8xpf,CLOSED,P607858323379486930,2300,3,0,22/02/2023
01/02/2023,23032354071,2,3SbtCEj58gEnZ50Jr6BME,CLOSED,P858805852380183420,2680,1,0,03/02/2023
01/02/2023,23032174229,5,vNad7WKmCbQEPcx1MI1Hn,CLOSED,P755727505522491166,2400,3,0,02/02/2023
11/02/2023,23042263022,5,3VX82uzsAuhJCK317qsBrb,CLOSED,P257186224944449712,5722,1,0,13/02/2023
11/02/2023,23042845665,3,4.14E+12,CLOSED,P5665770111132,1589,1,0,13/02/2023
21/02/2023,23052140431,12,7jNTxIYQkSao9i4BksUq5m,CLOSED,P610680842308452260,295,1,0,22/02/2023
21/02/2023,23052140431,12,7jNTxIYQkSao9i4BksUq5m,CLOSED,P5889758134428,255,3,0,22/02/2023
21/02/2023,23052140431,12,7jNTxIYQkSao9i4BksUq5m,CLOSED,P736237042661380586,141,3,0,22/02/2023
27/02/2023,23058037734,4,6ynE5FQ9JYdVV0fXLaDiCE,CLOSED,P5678188101788,184,6,0,28/02/2023
22/02/2023,23053126392,4,7P5CnfGEdcfOVPi1rKNfoX,CLOSED,P257186224944449712,5270,1,0,24/02/2023
21/02/2023,23052142187,4,2k833GRpVHE3PjJ41zxx3p,CLOSED,P224522213090260320,1850,1,0,22/02/2023
21/02/2023,23052142187,4,2k833GRpVHE3PjJ41zxx3p,CLOSED,P637490181165875972,2033,1,0,22/02/2023
09/02/2023,23040477886,11,20h8KuOWtOK5WoqiadvS94,CLOSED,P502101131860714462,1420,2,0,10/02/2023
06/02/2023,23037322141,11,2uQtY8Da2Jvbh41woG1rqT,CLOSED,P5636991221916,510,1,0,07/02/2023
06/02/2023,23037396457,12,2s7HWfuOazCWdjTpDbIEDJ,CLOSED,P5902646345884,1230,1,0,07/02/2023
04/02/2023,23035551005,2,4RTn8sIYwq2nK8Vii7T2Nc,CLOSED,P644941523511009824,7825,1,0,06/02/2023
04/02/2023,23035551005,2,4RTn8sIYwq2nK8Vii7T2Nc,CLOSED,P672608378904630193,6250,1,0,06/02/2023
04/02/2023,23035551005,2,4RTn8sIYwq2nK8Vii7T2Nc,CLOSED,P656538000565276880,43,6,0,06/02/2023
08/02/2023,23039407542,5,6fHm2vIkPuI0U9xogB0YvD,CLOSED,P625735472986144560,720,8,0,09/02/2023
15/02/2023,23046391294,3,2xBgIM1fWEYfr7TbotvZhE,CLOSED,P889232547034487806,270,1,2,16/02/2023
15/02/2023,23046391294,3,2xBgIM1fWEYfr7TbotvZhE,CLOSED,P016442565360301486,1000,1,25,16/02/2023
15/02/2023,23046391294,3,2xBgIM1fWEYfr7TbotvZhE,CLOSED,P437818264428906135,950,2,0,16/02/2023
15/02/2023,23046391294,3,2xBgIM1fWEYfr7TbotvZhE,CLOSED,P5894151733404,480,1,0,16/02/2023
15/02/2023,23046391294,3,2xBgIM1fWEYfr7TbotvZhE,CLOSED,P883659405453996079,148,2,0,16/02/2023
15/02/2023,23046391294,3,2xBgIM1fWEYfr7TbotvZhE,CLOSED,P851523296985277066,74,2,0,16/02/2023
28/02/2023,23059195944,3,50U9RxTVEmn8VoRhDEgpij,CLOSED,P889232547034487806,270,2,4,01/03/2023
28/02/2023,23059195944,3,50U9RxTVEmn8VoRhDEgpij,CLOSED,P890134032896800790,203,2,0,01/03/2023
09/02/2023,23040390789,8,5fWCcXUr8iJgwj3XNYP5y6,CLOSED,P383643352005359085,975,1,0,11/02/2023
09/02/2023,23040390789,8,5fWCcXUr8iJgwj3XNYP5y6,CLOSED,P5631860572316,270,5,10,11/02/2023
07/02/2023,23038640311,3,MZrQyijGz1ZYwKej4oZj6,CANCELLED,P801214299466935876,288,3,9,08/02/2023
07/02/2023,23038640311,3,MZrQyijGz1ZYwKej4oZj6,CANCELLED,P016442565360301486,1000,2,50,08/02/2023
07/02/2023,23038640311,3,MZrQyijGz1ZYwKej4oZj6,CANCELLED,P895094615228388885,163,2,0,08/02/2023
07/02/2023,23038640311,3,MZrQyijGz1ZYwKej4oZj6,CANCELLED,P5646495219868,677,1,0,08/02/2023
07/02/2023,23038640311,3,MZrQyijGz1ZYwKej4oZj6,CANCELLED,P591377572646263253,116,6,6,08/02/2023
07/02/2023,23038640311,3,MZrQyijGz1ZYwKej4oZj6,CANCELLED,P5665770111132,1610,1,15,08/02/2023
17/02/2023,23048435850,3,6Wbkf32cGLBxx3SXi3sJRi,CLOSED,P311997300965310171,2380,1,0,18/02/2023
17/02/2023,23048435850,3,6Wbkf32cGLBxx3SXi3sJRi,CLOSED,P936197595410502643,408,10,0,18/02/2023
12/02/2023,23043264043,3,1axb2lTGAes1C2PH7p3Otz,CLOSED,P398403619232864352,370,2,4,13/02/2023
12/02/2023,23043264043,3,1axb2lTGAes1C2PH7p3Otz,CLOSED,P5532070641820,99,16,0,13/02/2023
12/02/2023,23043264043,3,1axb2lTGAes1C2PH7p3Otz,CLOSED,P903444772600689045,1290,1,40,13/02/2023
06/02/2023,23037992403,3,24Irll20U0lXYPsnZ2nAUP,CLOSED,P770449568621739742,60,2,4,07/02/2023
06/02/2023,23037992403,3,24Irll20U0lXYPsnZ2nAUP,CLOSED,P355504429246702452,142,2,0,07/02/2023
06/02/2023,23037992403,3,24Irll20U0lXYPsnZ2nAUP,CLOSED,P805631412196224429,274,4,0,07/02/2023
06/02/2023,23037992403,3,24Irll20U0lXYPsnZ2nAUP,CLOSED,P668533291218657555,230,1,12,07/02/2023
06/02/2023,23037992403,3,24Irll20U0lXYPsnZ2nAUP,CLOSED,P252739864240071637,385,1,20,07/02/2023
06/02/2023,23037992403,3,24Irll20U0lXYPsnZ2nAUP,CLOSED,P921972997513273733,379,6,0,07/02/2023
20/02/2023,23051823431,3,1nz0fy7WsztolIWRecyrRk,CLOSED,P159114504767439089,3150,5,0,21/02/2023
20/02/2023,23051315204,3,35aoWlKzT9R1HfRQlE90ua,CLOSED,P5508876664988,78,5,0,21/02/2023
20/02/2023,23051315204,3,35aoWlKzT9R1HfRQlE90ua,CLOSED,P893791731817996059,1100,1,0,21/02/2023
20/02/2023,23051315204,3,35aoWlKzT9R1HfRQlE90ua,CLOSED,P5665770111132,1589,1,0,21/02/2023
20/02/2023,23051315204,3,35aoWlKzT9R1HfRQlE90ua,CLOSED,P5631860572316,270,2,4,21/02/2023
20/02/2023,23051315204,3,35aoWlKzT9R1HfRQlE90ua,CLOSED,P171696242851799512,141,10,30,21/02/2023
16/02/2023,23047357277,2,7CxP5Dyyh5ZuQEZ1eJcMWe,CLOSED,P755727505522491166,2500,1,0,17/02/2023
11/02/2023,23042110505,9,3Xmv8MNuVkSZaicU7cMI4o,CLOSED,P084197071597842636,157,2,24,12/02/2023
18/02/2023,23049009479,2,28VLqYSqF416TEqLmKH1PQ,CLOSED,P853590943874293593,2160,5,0,20/02/2023
18/02/2023,23049268393,2,1IuToGtPdBkVJR8dStFUwM,CLOSED,P893791731817996059,1100,2,0,20/02/2023
18/02/2023,23049268393,2,1IuToGtPdBkVJR8dStFUwM,CLOSED,P512510491319680718,2604,1,14,20/02/2023
28/02/2023,23059517802,5,3MmvSfHy8raPf4J0F1F6TW,CLOSED,P897095663571339787,2118,1,0,01/03/2023
17/02/2023,23048874826,5,6gKXZ2WMpP19h1uchmmhAG,CANCELLED,P252008201582021148,1557,4,59.9760017,18/02/2023
03/02/2023,23034233930,3,1KDNVkXMleNxc1vMIdEbdX,CLOSED,P5902646345884,1200,1,0,06/02/2023
03/02/2023,23034233930,3,1KDNVkXMleNxc1vMIdEbdX,CLOSED,P343784657338674125,85,3,0,06/02/2023
03/02/2023,23034233930,3,1KDNVkXMleNxc1vMIdEbdX,CLOSED,P5631860572316,270,3,0,06/02/2023
06/02/2023,23037168016,3,5DCqMjWbApd44Kemjif6Nb,CLOSED,P5904807297180,56,6,0,07/02/2023
09/02/2023,23040265260,5,3vedpCGkhUyBC20T3hRA4m,CLOSED,P5665770111132,1610,5,0,10/02/2023
21/02/2023,23052324593,2,6yhf3Bod7kegvUIfIlnf71,CLOSED,P846858275604111430,5300,1,0,22/02/2023
03/02/2023,23034318805,5,1Y5EFKXzKtOvyuxcLnBhnm,CLOSED,P625735472986144560,710,4,0,04/02/2023
21/02/2023,23052189486,2,2gPDrLRoMKp0JhgPkdbatT,CLOSED,P5646495219868,705,6,0,22/02/2023
20/02/2023,23051017047,9,3ZRPolTv0YvGzLBRsEnJCt,CLOSED,P5678188101788,184,48,192,21/02/2023
07/02/2023,23038516435,3,5EkGRf3qCcsjjZkdCrp1zz,CLOSED,P343784657338674125,85,5,0,08/02/2023
23/02/2023,23054330472,21,ZobEyMhFPkTv8CWmrMeZW,CLOSED,P913639424007806245,155,1,4,25/02/2023
23/02/2023,23054330472,21,ZobEyMhFPkTv8CWmrMeZW,CLOSED,P661871277373306073,207,2,0,25/02/2023
11/02/2023,23042617591,3,5fVnuWOV22QMfass0QZGO9,CLOSED,P405313284251503759,210,2,12,13/02/2023
11/02/2023,23042617591,3,5fVnuWOV22QMfass0QZGO9,CLOSED,P920387415680898326,110,2,6,13/02/2023
11/02/2023,23042617591,3,5fVnuWOV22QMfass0QZGO9,CLOSED,P682854588662352450,144,1,0,13/02/2023
11/02/2023,23042617591,3,5fVnuWOV22QMfass0QZGO9,CLOSED,P178029714321209775,385,1,0,13/02/2023
25/02/2023,23056551176,4,3vXUfGYCi82lZt7HKu1G9s,CLOSED,P644941523511009824,8000,1,0,27/02/2023
16/02/2023,23047256977,4,7QnWMsbaizb6H6dmZJ50wP,CLOSED,P755727505522491166,2470,4,0,17/02/2023
03/02/2023,23034758239,4,1ZulQWrVvZUqTq2tdw9Lif,CLOSED,P583213095752144021,6400,2,0,04/02/2023
03/02/2023,23034758239,4,1ZulQWrVvZUqTq2tdw9Lif,CLOSED,P890674722694034056,560,6,0,04/02/2023
17/02/2023,23048504986,5,1jVQ1kmMhV5UpzJhxCnYjk,CANCELLED,P658258557184584425,229,96,384,20/02/2023
17/02/2023,23048504986,5,1jVQ1kmMhV5UpzJhxCnYjk,CANCELLED,P544872549552179099,262,120,0,20/02/2023
10/02/2023,23041630573,2,3gdPnWstu13FnbWvUuzjEn,CLOSED,P206682087002561442,103.9,1,0,11/02/2023
10/02/2023,23041630573,2,3gdPnWstu13FnbWvUuzjEn,CLOSED,P698293269716330292,117.85,5,0,11/02/2023
10/02/2023,23041630573,2,3gdPnWstu13FnbWvUuzjEn,CLOSED,P860117881562520343,341.7,3,0,11/02/2023
10/02/2023,23041630573,2,3gdPnWstu13FnbWvUuzjEn,CLOSED,P548626459990432692,74.04,2,2.88000011,11/02/2023
04/02/2023,23035425111,5,sIqH0UXZ5O08dRndbguoc,CLOSED,P805631412196224429,280,3,0,06/02/2023
04/02/2023,23035880442,9,6L3VtbI04lWkYbHIibaMLE,CLOSED,P195222500955482497,189,3,0,06/02/2023
04/02/2023,23035880442,9,6L3VtbI04lWkYbHIibaMLE,CLOSED,P658258557184584425,229,5,0,06/02/2023
04/02/2023,23035880442,9,6L3VtbI04lWkYbHIibaMLE,CLOSED,P343638887701387417,227,2,0,06/02/2023
13/02/2023,23044786519,9,1SOCnnkpqCirBtB8EG8J11,CLOSED,P930457491000197716,60,1,0,14/02/2023
02/02/2023,23033058163,2,1mdBP6UFaoqybaSfCVzLPU,CANCELLED,P5889758920860,2680,3,0,03/02/2023
02/02/2023,23033058163,2,1mdBP6UFaoqybaSfCVzLPU,CANCELLED,P858805852380183420,2730,4,0,03/02/2023
18/02/2023,23049424099,3,1ldgC7DLLzj6kgMEmD9v8u,CLOSED,P853590943874293593,2200,5,0,20/02/2023
01/02/2023,23032566096,3,kYcspuJWUKYubA8O0NooP,CLOSED,P428842469228960934,159,3,0,02/02/2023
01/02/2023,23032566096,3,kYcspuJWUKYubA8O0NooP,CLOSED,P755727505522491166,2320,1,0,02/02/2023
01/02/2023,23032566096,3,kYcspuJWUKYubA8O0NooP,CLOSED,P853590943874293593,2070,1,0,02/02/2023
09/02/2023,23040975587,21,7fDTAvPpCwknm10BIKYL7s,CLOSED,P065642044538900621,340,2,0,11/02/2023
05/02/2023,23036836835,11,6SWAxHRhaOI3bsEPe57DDq,CLOSED,P5908400275612,1310,1,0,06/02/2023
15/02/2023,23046654986,11,7ZaPA5gt4FmKNBWpZbob00,CLOSED,P516338939131365904,310,10,0,16/02/2023
15/02/2023,23046654986,11,7ZaPA5gt4FmKNBWpZbob00,CLOSED,P632452535049826437,645,1,10,16/02/2023
05/02/2023,23036406543,11,5GM4qFgfWqHNxJ8XLTFdgB,CLOSED,P425554043187777337,810.04,1,0,07/02/2023
05/02/2023,23036406543,11,5GM4qFgfWqHNxJ8XLTFdgB,CLOSED,P907312838920554161,127,3,0,07/02/2023
05/02/2023,23036406543,11,5GM4qFgfWqHNxJ8XLTFdgB,CLOSED,P389807971632843690,692,2,0,07/02/2023
05/02/2023,23036406543,11,5GM4qFgfWqHNxJ8XLTFdgB,CLOSED,P5532070641820,100,6,6,07/02/2023
05/02/2023,23036406543,11,5GM4qFgfWqHNxJ8XLTFdgB,CLOSED,P247619769812505178,215,1,0,07/02/2023
05/02/2023,23036406543,11,5GM4qFgfWqHNxJ8XLTFdgB,CLOSED,P198787372241808559,73,3,0,07/02/2023
05/02/2023,23036406543,11,5GM4qFgfWqHNxJ8XLTFdgB,CLOSED,P921972997513273733,456,1,83,07/02/2023
05/02/2023,23036406543,11,5GM4qFgfWqHNxJ8XLTFdgB,CLOSED,P515035393486259426,430,1,0,07/02/2023
05/02/2023,23036406543,11,5GM4qFgfWqHNxJ8XLTFdgB,CLOSED,P736237042661380586,134,3,0,07/02/2023
23/02/2023,23054957160,11,1coiSL2JfyhNTwOt1FBn3Y,CLOSED,P893791731817996059,1099,1,0,25/02/2023
02/02/2023,23033471063,11,21PRQtEZi89R3wLVe4yQJP,CLOSED,P486965510374238920,481,5,0,03/02/2023
02/02/2023,23033710650,11,3gKh0Bbf0ez3BdC1GeuxgE,CLOSED,P035109122762388489,1265,1,0,03/02/2023
02/02/2023,23033710650,11,3gKh0Bbf0ez3BdC1GeuxgE,CLOSED,P615947775295877505,173,3,0,03/02/2023
02/02/2023,23033491305,11,66BuZ0Xy6uvEbTU6qbawWz,CLOSED,P487940526827038041,2449,2,0,03/02/2023
18/02/2023,23049786748,11,2toUYjDBNL2JCzEpI3jWg9,CLOSED,P5646495219868,634,1,0,20/02/2023
18/02/2023,23049786748,11,2toUYjDBNL2JCzEpI3jWg9,CLOSED,P5805357072540,510,1,0,20/02/2023
18/02/2023,23049786748,11,2toUYjDBNL2JCzEpI3jWg9,CLOSED,P5636991221916,524,1,0,20/02/2023
18/02/2023,23049786748,11,2toUYjDBNL2JCzEpI3jWg9,CLOSED,P625735472986144560,740,1,0,20/02/2023
10/02/2023,23041340856,4,7czLelMLJwQImEybkVkCIe,CLOSED,P5502282825884,476,12,36,11/02/2023
28/02/2023,23059021563,2,4lW5BbFBQd0VeYylHlBnDN,CLOSED,P846858275604111430,4800,1,0,01/03/2023
18/02/2023,23049879754,4,4DbdFKSstWbYn0FWHEy4go,CANCELLED,P615947775295877505,173,24,120,20/02/2023
03/02/2023,23034207040,4,6kJEDNZl3wWhiWwPyIPqED,CLOSED,P5904807297180,56,20,0,04/02/2023
07/02/2023,23038119988,4,wNZhKMgWz866uk0QNruz5,CLOSED,P950456695314328988,63,5,0,08/02/2023
07/02/2023,23038119988,4,wNZhKMgWz866uk0QNruz5,CLOSED,P5665770111132,1600,2,0,08/02/2023
07/02/2023,23038119988,4,wNZhKMgWz866uk0QNruz5,CLOSED,P487940526827038041,2460,3,0,08/02/2023
07/02/2023,23038119988,4,wNZhKMgWz866uk0QNruz5,CLOSED,P701312732142665887,2660,2,0,08/02/2023
12/02/2023,23043605577,4,4jJ3eZJaMfSWcSmAEADcK1,CLOSED,P893791731817996059,1080,1,0,13/02/2023
12/02/2023,23043605577,4,4jJ3eZJaMfSWcSmAEADcK1,CLOSED,P257186224944449712,5408,1,0,13/02/2023
25/02/2023,23056496367,4,34vf71rxICSfyCZnRMkhHL,CLOSED,P257186224944449712,5267,1,0,27/02/2023
03/02/2023,23034361230,12,1rQjY7944s8Br180CZQNDa,CLOSED,P760433256949918903,179,1,0,04/02/2023
22/02/2023,23053521319,4,2PJ8GzcxvrwzYY8cLAfnCH,CLOSED,P487940526827038041,2445,1,0,23/02/2023
22/02/2023,23053521319,4,2PJ8GzcxvrwzYY8cLAfnCH,CLOSED,P5678188101788,184,2,0,23/02/2023
05/02/2023,23036958691,15,39xUcFYlvc8fDfT63PJL2i,CLOSED,P625735472986144560,710,5,0,06/02/2023
05/02/2023,23036958691,15,39xUcFYlvc8fDfT63PJL2i,CLOSED,P542427131255506128,147,10,0,06/02/2023
05/02/2023,23036958691,15,39xUcFYlvc8fDfT63PJL2i,CLOSED,P370626719068855787,170,5,0,06/02/2023
07/02/2023,23038790928,15,2rVa79ueG46L8SCQZQXYDY,CLOSED,P5646495219868,570,4,0,08/02/2023
07/02/2023,23038790928,15,2rVa79ueG46L8SCQZQXYDY,CLOSED,P457552041024714268,222,4,0,08/02/2023
07/02/2023,23038790928,15,2rVa79ueG46L8SCQZQXYDY,CLOSED,P944566673003514801,19,1,0,08/02/2023
11/02/2023,23042378668,15,6GDnSGHAbUuYgn4H6woqoC,CLOSED,P487940526827038041,2453,1,0,13/02/2023
14/02/2023,23045782161,17,1eqZDSmK8xvPQMmnuu7xXn,CLOSED,P5801744203932,75,1,0,15/02/2023
21/02/2023,23052714089,5,6mDvKIgPAqOWCCf6XLXfRg,CLOSED,P012045854707616558,5025,1,0,22/02/2023
02/02/2023,23033235697,5,2iQgvs2wjwFRXbQnaeFPot,CLOSED,P081366332433506516,216,1,0,03/02/2023
02/02/2023,23033235697,5,2iQgvs2wjwFRXbQnaeFPot,CLOSED,P957287950450245066,2600,3,0,03/02/2023
16/02/2023,23047487533,3,1VgY9xNia7xgXZH9imWUXz,CLOSED,P997848036392023246,525,24,600,18/02/2023
17/02/2023,23048118870,5,4gWrBJCWDjOWzDdNATcEom,CLOSED,P212595073861590493,5462,44,0,18/02/2023
18/02/2023,23049703964,3,c7TyijwmWsNYJi1ym471D,CLOSED,P565548919529678317,74.2,1,5.22279978,20/02/2023
18/02/2023,23049703964,3,c7TyijwmWsNYJi1ym471D,CLOSED,P663321163759370310,69.79,2,0,20/02/2023
18/02/2023,23049703964,3,c7TyijwmWsNYJi1ym471D,CLOSED,P290463592732691493,380.1,1,7.5999999,20/02/2023
18/02/2023,23049703964,3,c7TyijwmWsNYJi1ym471D,CLOSED,P418980915257934532,425,1,13,20/02/2023
18/02/2023,23049703964,3,c7TyijwmWsNYJi1ym471D,CLOSED,P497008438932783739,105,1,13,20/02/2023
25/02/2023,23056444714,3,45lodauafpbCkQrAc64F09,CLOSED,P5271667835036,4800,1,0,27/02/2023
25/02/2023,23056444714,3,45lodauafpbCkQrAc64F09,CLOSED,P691649846178881446,55,6,0,27/02/2023
25/02/2023,23056444714,3,45lodauafpbCkQrAc64F09,CLOSED,P855008525120064119,99,6,0,27/02/2023
